user_id,show_watched,duration_watched(minutes),date_watched,gender,age,subscription_type,device_used,rating_given,location,watching_method
4420,The Witcher,24.65,01-01-2023 04:37,Male,30,Standard,TV,,Canada,Started but didn't finish
1301,The Umbrella Academy,12.34,01-01-2023 04:38,Female,55,Basic,Mobile,5,Australia,Watched daily
1606,Black Mirror,37.51,01-01-2023 04:39,Other,,Premium,TV,5,US,Watched weekly
4170,Ozark,106.27,01-01-2023 04:40,Female,61,Basic,Tablet,3,US,Started but didn't finish
1699,BoJack Horseman,62.62,01-01-2023 04:41,Female,38,Premium,Tablet,5,Canada,Watched daily
6088,Money Heist,,01-01-2023 04:42,Male,78,Standard,Desktop,4,Australia,Binge-watched
1190,The Umbrella Academy,24.3,01-01-2023 04:43,Other,48,Premium,TV,2,Germany,Binge-watched
1980,Money Heist,37.35,01-01-2023 04:44,Male,36,Premium,Tablet,2,Canada,Watched daily
3975,Narcos,,01-01-2023 04:45,Female,19,Basic,Desktop,3,US,Binge-watched
7102,Stranger Things,39.89,01-01-2023 04:46,Male,45,Basic,Desktop,,Canada,Binge-watched
2184,The Umbrella Academy,,01-01-2023 04:47,Female,25,Standard,Desktop,2,US,Watched weekly
4327,BoJack Horseman,73.96,01-01-2023 04:48,Male,45,Basic,Desktop,,France,Watched weekly
4394,Black Mirror,104.86,01-01-2023 04:49,Male,43,Premium,Tablet,2,Germany,Binge-watched
9319,Stranger Things,60.12,01-01-2023 04:50,Male,46,Basic,Tablet,3,Australia,Binge-watched
2816,BoJack Horseman,,01-01-2023 04:51,Male,77,Standard,Desktop,3,US,Watched daily
6854,Money Heist,119.55,01-01-2023 04:52,Male,68,Basic,Desktop,3,Australia,Watched weekly
7709,House of Cards,42.68,01-01-2023 04:53,Female,38,Standard,TV,,UK,Watched daily
1569,The Crown,51.43,01-01-2023 04:54,Male,40,Standard,Desktop,4,UK,Watched weekly
6442,Stranger Things,97.1,01-01-2023 04:55,Male,75,Standard,Desktop,2,Australia,Watched daily
2895,The Witcher,10.64,01-01-2023 04:56,Male,12,Premium,,4,Germany,Started but didn't finish
3733,The Umbrella Academy,46.38,01-01-2023 04:57,Male,78,Premium,Mobile,3,Germany,Watched daily
4863,Ozark,10.29,01-01-2023 04:58,Female,31,Basic,TV,5,UK,Started but didn't finish
8455,BoJack Horseman,,01-01-2023 04:59,Female,62,Premium,Tablet,3,Australia,Binge-watched
5014,Black Mirror,0.56,01-01-2023 05:00,Male,57,Basic,Desktop,3,Australia,Watched weekly
2686,Black Mirror,1.15,01-01-2023 05:01,Male,56,Basic,Desktop,5,Australia,Watched weekly
4009,The Crown,45.63,01-01-2023 05:02,Female,51,Basic,Desktop,,Australia,Started but didn't finish
8806,House of Cards,,01-01-2023 05:03,Female,13,Premium,TV,4,Australia,Watched weekly
1154,Narcos,70.44,01-01-2023 05:04,Male,51,Standard,Desktop,5,France,Started but didn't finish
2409,Stranger Things,76.19,01-01-2023 05:05,Male,52,Standard,Mobile,3,France,Started but didn't finish
1784,Stranger Things,62.31,01-01-2023 05:06,Male,51,Standard,TV,4,US,Watched daily
9096,House of Cards,98.38,01-01-2023 05:07,Male,12,Standard,TV,1,Germany,Watched daily
8560,Black Mirror,105.65,01-01-2023 05:08,Male,68,Standard,Desktop,3,UK,Watched daily
8343,The Crown,101.97,01-01-2023 05:09,Male,20,Basic,TV,1,Australia,Watched daily
8206,Stranger Things,97.46,01-01-2023 05:10,Male,44,Standard,TV,2,Australia,Started but didn't finish
6596,The Umbrella Academy,,01-01-2023 05:11,Female,59,Standard,Mobile,4,Germany,Watched weekly
6801,Black Mirror,71.27,01-01-2023 05:12,Female,72,Standard,Tablet,2,UK,Started but didn't finish
3806,The Crown,69.86,01-01-2023 05:13,Female,79,Basic,Mobile,2,UK,Watched weekly
1537,Stranger Things,63.35,01-01-2023 05:14,Female,15,Standard,Tablet,1,US,Binge-watched
6986,The Crown,57.7,01-01-2023 05:15,Male,41,Standard,Mobile,4,Germany,Watched weekly
2841,The Crown,10.7,01-01-2023 05:16,Male,20,Standard,Desktop,3,France,Binge-watched
9716,The Witcher,12.26,01-01-2023 05:17,Male,52,Premium,Mobile,5,Germany,Binge-watched
7971,Stranger Things,108.27,01-01-2023 05:18,Female,48,Standard,TV,3,UK,Watched daily
6625,Money Heist,75.62,01-01-2023 05:19,Female,22,Standard,TV,3,France,Watched weekly
3950,Stranger Things,31.48,01-01-2023 05:20,Female,22,Basic,TV,3,UK,Started but didn't finish
8992,The Crown,33.52,01-01-2023 05:21,Male,48,Premium,Desktop,5,Germany,Watched daily
5780,Money Heist,73.22,01-01-2023 05:22,Male,55,Premium,Mobile,2,UK,Binge-watched
3368,Stranger Things,48.83,01-01-2023 05:23,Female,43,Basic,Tablet,1,Australia,Watched weekly
7655,The Umbrella Academy,52.96,01-01-2023 05:24,Female,76,Standard,Mobile,4,Canada,Started but didn't finish
9173,Stranger Things,7.28,01-01-2023 05:25,Male,41,Premium,Mobile,5,France,Binge-watched
5495,BoJack Horseman,16.65,01-01-2023 05:26,Female,77,Standard,Tablet,3,Australia,Started but didn't finish
7002,The Umbrella Academy,47.2,01-01-2023 05:27,Male,74,Premium,Mobile,3,US,Binge-watched
7614,Money Heist,,01-01-2023 05:28,Female,16,Basic,TV,4,Canada,Watched weekly
6919,The Witcher,5.76,01-01-2023 05:29,Male,12,Standard,Tablet,,Australia,Watched weekly
1853,House of Cards,40.15,01-01-2023 05:30,Female,78,Basic,Mobile,3,UK,Watched daily
5146,BoJack Horseman,83.41,01-01-2023 05:31,Female,58,Basic,Tablet,3,Germany,Watched daily
4769,Ozark,95.05,01-01-2023 05:32,nan,67,Premium,Tablet,2,UK,Started but didn't finish
1574,The Crown,22.83,01-01-2023 05:33,Female,37,Standard,Desktop,,US,Watched weekly
2148,The Crown,87.78,01-01-2023 05:34,Female,36,Basic,Tablet,5,Germany,Watched daily
7293,Stranger Things,114.65,01-01-2023 05:35,Female,31,Standard,Tablet,2,France,Binge-watched
7457,The Crown,108.82,01-01-2023 05:36,Male,22,Premium,Desktop,2,France,Watched daily
8509,BoJack Horseman,94.73,01-01-2023 05:37,Male,31,Basic,Desktop,5,UK,Binge-watched
5777,Ozark,85.48,01-01-2023 05:38,Male,14,Basic,TV,,Canada,Started but didn't finish
4854,The Crown,28.22,01-01-2023 05:39,Male,31,Standard,TV,3,Germany,Watched daily
3491,Stranger Things,76.07,01-01-2023 05:40,Female,62,Premium,Tablet,2,Australia,Binge-watched
4124,Stranger Things,,01-01-2023 05:41,Male,48,Basic,Desktop,2,Canada,Started but didn't finish
6691,Ozark,48.82,01-01-2023 05:42,Male,46,Standard,Tablet,4,UK,Watched daily
4051,House of Cards,59.16,01-01-2023 05:43,Female,40,Standard,Tablet,4,Australia,Started but didn't finish
1004,The Umbrella Academy,83.28,01-01-2023 05:44,Female,71,Standard,Mobile,4,Australia,Binge-watched
6222,House of Cards,114.25,01-01-2023 05:45,Female,15,Basic,,2,Germany,Watched weekly
6315,Ozark,35.44,01-01-2023 05:46,Female,43,Premium,Desktop,2,France,Watched daily
5869,Stranger Things,29.56,01-01-2023 05:47,Male,61,Premium,Mobile,1,France,Binge-watched
1876,The Witcher,72.22,01-01-2023 05:48,Male,39,Premium,Mobile,5,UK,Started but didn't finish
8027,The Witcher,15.7,01-01-2023 05:49,Female,22,Standard,,3,Germany,Started but didn't finish
5142,Narcos,69.9,01-01-2023 05:50,Male,67,Basic,TV,4,Australia,Watched weekly
7966,Ozark,10.66,01-01-2023 05:51,Female,62,Basic,Desktop,5,UK,Started but didn't finish
8079,Black Mirror,58.87,01-01-2023 05:52,Female,29,Standard,Mobile,3,France,Watched weekly
8987,The Witcher,74.45,01-01-2023 05:53,Female,15,Premium,Desktop,3,Australia,Started but didn't finish
7799,House of Cards,8.41,01-01-2023 05:54,Female,64,nan,Desktop,1,Australia,Binge-watched
5465,The Witcher,24.83,01-01-2023 05:55,Female,40,Premium,TV,3,US,Watched weekly
1635,The Witcher,40.24,01-01-2023 05:56,Male,68,Basic,Tablet,3,Canada,Watched weekly
2693,Ozark,44.23,01-01-2023 05:57,Female,,Standard,Desktop,3,UK,Binge-watched
5752,Ozark,81.13,01-01-2023 05:58,Female,79,Standard,Tablet,4,Australia,Watched daily
9311,Narcos,63.48,01-01-2023 05:59,Male,37,Premium,Desktop,4,US,Watched daily
1830,The Witcher,45.85,01-01-2023 06:00,Female,22,Standard,Desktop,5,France,Watched weekly
6177,BoJack Horseman,54.08,01-01-2023 06:01,Male,61,Standard,,1,UK,Binge-watched
9932,The Crown,1.56,01-01-2023 06:02,Male,70,Basic,Desktop,4,France,Watched daily
9308,BoJack Horseman,92.46,01-01-2023 06:03,Male,50,Premium,TV,2,France,Watched daily
6949,Ozark,4.92,01-01-2023 06:04,Female,54,Standard,Desktop,,UK,Started but didn't finish
3838,Narcos,99.52,01-01-2023 06:05,Female,16,Standard,Mobile,3,US,Watched daily
2150,BoJack Horseman,64.92,01-01-2023 06:06,Female,,Premium,Mobile,4,UK,Binge-watched
8560,The Witcher,63.34,01-01-2023 06:07,Female,45,Standard,TV,3,Australia,Binge-watched
2931,House of Cards,84.55,01-01-2023 06:08,Female,17,Standard,Desktop,2,France,Binge-watched
2664,The Umbrella Academy,103.15,01-01-2023 06:09,Male,21,Standard,Mobile,4,Germany,Started but didn't finish
2081,The Crown,113.12,01-01-2023 06:10,Male,49,Basic,Desktop,5,France,Watched weekly
1512,The Witcher,65.2,01-01-2023 06:11,Male,71,Basic,TV,1,Australia,Binge-watched
8805,The Umbrella Academy,18.08,01-01-2023 06:12,Male,23,Basic,Desktop,5,UK,Started but didn't finish
6237,Stranger Things,105.44,01-01-2023 06:13,Female,58,Basic,Tablet,3,US,Watched weekly
1559,The Witcher,4.88,01-01-2023 06:14,Female,60,Basic,TV,2,France,Binge-watched
4672,Black Mirror,96.88,01-01-2023 06:15,Male,71,Standard,TV,4,US,Watched weekly
8404,The Umbrella Academy,81.65,01-01-2023 06:16,Male,14,Basic,Tablet,1,Australia,Binge-watched
4343,Money Heist,108.57,01-01-2023 06:17,Female,76,Premium,Desktop,4,US,Watched daily
5070,Stranger Things,107.7,01-01-2023 06:18,Male,10,Premium,Mobile,3,Canada,Started but didn't finish
1580,House of Cards,6.38,01-01-2023 06:19,Female,58,Standard,TV,2,Australia,Binge-watched
8004,BoJack Horseman,73.13,01-01-2023 06:20,Male,26,Premium,TV,2,US,Watched daily
9130,Ozark,14.96,01-01-2023 06:21,Female,44,Standard,Mobile,4,France,Binge-watched
4147,The Witcher,9.42,01-01-2023 06:22,Female,76,Premium,Desktop,5,France,Watched daily
5249,Narcos,53.79,01-01-2023 06:23,Female,22,Standard,Mobile,4,UK,Started but didn't finish
2679,Stranger Things,11.71,01-01-2023 06:24,Female,46,Standard,Desktop,4,UK,Binge-watched
4506,Stranger Things,87.35,01-01-2023 06:25,Female,47,Premium,Tablet,5,US,Binge-watched
8253,BoJack Horseman,116.27,01-01-2023 06:26,Female,15,Standard,Mobile,3,Australia,Started but didn't finish
3744,The Crown,68.35,01-01-2023 06:27,Male,72,Standard,TV,2,Australia,Watched weekly
6188,The Umbrella Academy,28.22,01-01-2023 06:28,Male,58,Standard,Mobile,3,Germany,Watched weekly
3141,Money Heist,101.18,01-01-2023 06:29,Other,18,Premium,TV,,Australia,Started but didn't finish
7617,The Witcher,102.37,01-01-2023 06:30,Male,45,Standard,Tablet,3,Australia,Watched weekly
3479,The Witcher,87.93,01-01-2023 06:31,Male,32,Standard,Desktop,5,France,Watched daily
7484,Money Heist,73.82,01-01-2023 06:32,Female,66,Standard,TV,4,US,Started but didn't finish
8421,The Witcher,,01-01-2023 06:33,Other,59,Premium,Mobile,4,Australia,Watched daily
5452,The Crown,19.6,01-01-2023 06:34,Female,68,Standard,Tablet,2,UK,Binge-watched
6881,House of Cards,111.79,01-01-2023 06:35,Female,16,Standard,TV,3,France,Watched weekly
7665,BoJack Horseman,113.66,01-01-2023 06:36,Female,56,Standard,Mobile,4,Canada,Watched weekly
3849,Ozark,104.64,01-01-2023 06:37,Female,65,Basic,Tablet,4,Australia,Watched weekly
8390,BoJack Horseman,30.08,01-01-2023 06:38,Female,17,Standard,Mobile,5,UK,Watched daily
7905,Narcos,102.98,01-01-2023 06:39,Female,45,Premium,Desktop,2,Australia,Started but didn't finish
3489,Stranger Things,59.72,01-01-2023 06:40,Female,51,Standard,TV,4,Canada,Binge-watched
5611,The Witcher,71.39,01-01-2023 06:41,Male,48,Standard,Mobile,1,France,Binge-watched
3839,BoJack Horseman,100.87,01-01-2023 06:42,Female,74,Standard,Tablet,2,Germany,Binge-watched
9527,The Crown,3.55,01-01-2023 06:43,Female,53,Premium,Desktop,4,US,Binge-watched
6878,The Umbrella Academy,43.55,01-01-2023 06:44,Male,55,Standard,Mobile,,US,Binge-watched
7303,Narcos,97.88,01-01-2023 06:45,Male,22,Basic,TV,,Germany,Binge-watched
1851,Ozark,,01-01-2023 06:46,Female,,Basic,Tablet,3,US,Started but didn't finish
2687,House of Cards,101.84,01-01-2023 06:47,Male,23,Standard,Tablet,4,Australia,Started but didn't finish
7833,The Umbrella Academy,20.31,01-01-2023 06:48,Female,22,Premium,Desktop,4,Australia,Watched weekly
3427,The Umbrella Academy,,01-01-2023 06:49,Male,21,nan,Mobile,4,US,Watched daily
5000,House of Cards,17.58,01-01-2023 06:50,Female,64,Basic,Desktop,4,Canada,Watched weekly
6052,The Umbrella Academy,94.21,01-01-2023 06:51,Female,,Premium,Tablet,3,US,Watched weekly
3738,Stranger Things,29.42,01-01-2023 06:52,Female,31,Standard,TV,5,Canada,Watched daily
6732,Narcos,88.54,01-01-2023 06:53,Male,28,Standard,Tablet,3,US,Started but didn't finish
6387,The Umbrella Academy,,01-01-2023 06:54,Male,39,Premium,Mobile,2,Australia,Started but didn't finish
9002,The Witcher,118.35,01-01-2023 06:55,Female,63,Standard,Tablet,,US,Binge-watched
6536,Black Mirror,69.59,01-01-2023 06:56,Female,24,Basic,TV,3,UK,Binge-watched
4913,Ozark,75.91,01-01-2023 06:57,Female,39,Premium,TV,,Germany,Watched daily
2066,Black Mirror,44.18,01-01-2023 06:58,Female,38,Basic,Desktop,2,UK,Watched daily
8723,The Witcher,88.14,01-01-2023 06:59,Female,41,Premium,Tablet,5,US,Watched weekly
5380,The Witcher,59.39,01-01-2023 07:00,Female,39,Standard,Mobile,4,Canada,Watched weekly
5107,The Witcher,2.17,01-01-2023 07:01,Female,25,Basic,TV,3,US,Watched daily
6726,The Witcher,,01-01-2023 07:02,Female,45,Basic,TV,5,France,Watched daily
4373,Narcos,99.66,01-01-2023 07:03,Male,57,Basic,Mobile,3,France,Watched daily
9945,BoJack Horseman,28.42,01-01-2023 07:04,Male,37,Premium,Tablet,5,France,Binge-watched
3082,House of Cards,26.53,01-01-2023 07:05,Female,71,Basic,TV,4,France,Binge-watched
9967,BoJack Horseman,73.07,01-01-2023 07:06,Male,65,Standard,Desktop,1,US,Watched daily
7748,Ozark,,01-01-2023 07:07,Female,65,Basic,TV,2,France,Started but didn't finish
1417,House of Cards,29.95,01-01-2023 07:08,Female,26,Premium,Mobile,3,Germany,Binge-watched
9306,The Crown,111.87,01-01-2023 07:09,Male,71,Premium,Tablet,5,US,Binge-watched
9808,Narcos,,01-01-2023 07:10,Female,30,Standard,TV,1,UK,Started but didn't finish
4974,The Umbrella Academy,24.06,01-01-2023 07:11,Male,46,Premium,TV,2,US,Watched daily
4267,BoJack Horseman,31.65,01-01-2023 07:12,Female,43,Standard,Tablet,4,Canada,Started but didn't finish
1825,Black Mirror,,01-01-2023 07:13,Male,38,Basic,Tablet,4,Germany,Watched daily
8668,Money Heist,114.21,01-01-2023 07:14,Female,77,Basic,Desktop,2,US,Binge-watched
6745,Stranger Things,,01-01-2023 07:15,Male,69,Standard,TV,5,UK,Started but didn't finish
1412,Money Heist,,01-01-2023 07:16,Female,20,Basic,Desktop,2,Canada,Started but didn't finish
8543,House of Cards,20.28,01-01-2023 07:17,Female,69,Premium,Desktop,2,Australia,Watched daily
8587,Narcos,55.32,01-01-2023 07:18,Male,43,Premium,Mobile,4,Canada,Watched weekly
1728,The Witcher,72.81,01-01-2023 07:19,Female,42,Standard,TV,3,UK,Watched daily
8164,Money Heist,39.71,01-01-2023 07:20,Female,19,Premium,Tablet,1,Australia,Binge-watched
9867,BoJack Horseman,61.23,01-01-2023 07:21,Male,,Basic,Desktop,5,UK,Watched weekly
6988,The Crown,15.63,01-01-2023 07:22,Male,35,Basic,Mobile,1,UK,Watched daily
3504,The Witcher,54.26,01-01-2023 07:23,Male,34,Standard,Mobile,2,UK,Watched daily
3967,Money Heist,10.89,01-01-2023 07:24,Male,11,Standard,TV,5,France,Watched weekly
3786,BoJack Horseman,5.89,01-01-2023 07:25,Female,12,Standard,Mobile,2,Germany,Binge-watched
2122,House of Cards,102.87,01-01-2023 07:26,Male,41,Basic,Mobile,5,UK,Binge-watched
5079,Black Mirror,24.61,01-01-2023 07:27,Female,10,Standard,TV,2,France,Binge-watched
2571,Stranger Things,69.02,01-01-2023 07:28,Male,33,Premium,,1,US,Watched weekly
6073,Ozark,17.88,01-01-2023 07:29,Male,59,Standard,,2,Canada,Started but didn't finish
6104,BoJack Horseman,,01-01-2023 07:30,Male,52,Standard,Desktop,4,US,Watched daily
3143,Black Mirror,43.36,01-01-2023 07:31,Male,53,Basic,Desktop,4,US,Watched weekly
7806,BoJack Horseman,17.24,01-01-2023 07:32,Female,42,Basic,Desktop,3,Australia,Watched weekly
8357,Narcos,5.52,01-01-2023 07:33,Male,47,Standard,Tablet,4,France,Binge-watched
4440,Stranger Things,105.26,01-01-2023 07:34,Female,61,Basic,TV,4,France,Watched daily
4766,Ozark,1.42,01-01-2023 07:35,Female,44,Premium,TV,3,UK,Watched weekly
6644,The Witcher,7.36,01-01-2023 07:36,Male,26,Basic,Desktop,5,UK,Watched daily
3914,The Umbrella Academy,96.61,01-01-2023 07:37,Male,67,Standard,Mobile,4,France,Watched weekly
5968,Narcos,33.84,01-01-2023 07:38,Male,57,Standard,Tablet,5,Germany,Binge-watched
6917,Narcos,86.74,01-01-2023 07:39,Male,52,Basic,Tablet,3,Australia,Started but didn't finish
9787,Black Mirror,17.55,01-01-2023 07:40,Female,57,nan,TV,4,Australia,Watched weekly
1728,Stranger Things,28.47,01-01-2023 07:41,Female,53,Premium,Tablet,2,UK,Started but didn't finish
2365,Narcos,68.73,01-01-2023 07:42,Female,42,Standard,Desktop,2,Australia,Started but didn't finish
5492,Money Heist,118.64,01-01-2023 07:43,Female,11,Standard,Desktop,3,US,Binge-watched
1698,Money Heist,8.81,01-01-2023 07:44,Male,19,Premium,TV,5,UK,Started but didn't finish
8186,BoJack Horseman,48.07,01-01-2023 07:45,Male,37,Standard,TV,3,UK,Started but didn't finish
1395,The Crown,5.17,01-01-2023 07:46,nan,56,Standard,Tablet,3,Germany,Watched daily
8400,Money Heist,23.91,01-01-2023 07:47,Female,17,Premium,Mobile,,France,Watched daily
9082,House of Cards,108.9,01-01-2023 07:48,Male,32,Premium,Tablet,2,Germany,Started but didn't finish
5171,The Witcher,11.58,01-01-2023 07:49,Male,57,Standard,TV,4,UK,Watched weekly
5360,Money Heist,102.82,01-01-2023 07:50,Male,72,Basic,Desktop,2,Germany,Watched daily
3502,Money Heist,21.34,01-01-2023 07:51,Female,46,Basic,Desktop,3,Australia,Started but didn't finish
1717,The Witcher,103.41,01-01-2023 07:52,Female,21,Standard,Mobile,3,UK,Watched weekly
3782,BoJack Horseman,64.56,01-01-2023 07:53,Male,74,Premium,Mobile,1,Germany,Started but didn't finish
5946,The Crown,105.38,01-01-2023 07:54,Male,24,Standard,Tablet,3,Canada,Binge-watched
6486,Stranger Things,18.2,01-01-2023 07:55,Male,19,Standard,Desktop,3,Canada,Started but didn't finish
9335,Black Mirror,91.44,01-01-2023 07:56,Male,51,Basic,Tablet,2,UK,Watched weekly
5980,Black Mirror,81.68,01-01-2023 07:57,Female,,Standard,Mobile,5,Germany,Started but didn't finish
8266,Money Heist,65.15,01-01-2023 07:58,Female,58,Standard,TV,2,UK,Binge-watched
5491,The Crown,,01-01-2023 07:59,Male,32,Standard,Tablet,3,Germany,Watched weekly
8192,The Umbrella Academy,,01-01-2023 08:00,Female,73,Premium,Tablet,5,France,Started but didn't finish
6588,Narcos,105.25,01-01-2023 08:01,Male,26,Premium,Desktop,1,Germany,Binge-watched
8651,Stranger Things,45.73,01-01-2023 08:02,Female,43,Premium,Desktop,5,Germany,Watched weekly
4636,Stranger Things,70.79,01-01-2023 08:03,Female,66,Standard,Desktop,3,UK,Started but didn't finish
2167,The Umbrella Academy,104.47,01-01-2023 08:04,Male,13,Premium,Tablet,4,Germany,Watched daily
2062,Money Heist,25.78,01-01-2023 08:05,Female,78,Standard,Desktop,3,UK,Started but didn't finish
3156,The Witcher,58.29,01-01-2023 08:06,Male,77,Premium,Desktop,3,UK,Binge-watched
8860,The Umbrella Academy,115.29,01-01-2023 08:07,Male,59,Standard,Mobile,3,US,Watched daily
6161,The Umbrella Academy,56.83,01-01-2023 08:08,Male,76,Premium,Desktop,5,UK,Binge-watched
6305,Narcos,30.34,01-01-2023 08:09,Male,77,Basic,TV,3,Germany,Started but didn't finish
7541,Narcos,42.13,01-01-2023 08:10,Female,68,Premium,Mobile,2,Canada,Started but didn't finish
5729,House of Cards,106.21,01-01-2023 08:11,Male,72,Basic,Tablet,4,France,Watched weekly
8330,The Witcher,114.59,01-01-2023 08:12,Female,76,Basic,Tablet,5,Germany,Watched weekly
6334,House of Cards,114.01,01-01-2023 08:13,Female,35,Standard,Desktop,2,Australia,Started but didn't finish
9924,Black Mirror,83.87,01-01-2023 08:14,Male,10,Standard,TV,3,Germany,Binge-watched
5330,BoJack Horseman,,01-01-2023 08:15,Male,77,Standard,Mobile,3,Germany,Watched daily
9010,BoJack Horseman,21.92,01-01-2023 08:16,Male,27,Standard,Desktop,,US,Binge-watched
7801,The Witcher,14.79,01-01-2023 08:17,Male,21,Basic,Mobile,3,Canada,Started but didn't finish
5846,House of Cards,7.17,01-01-2023 08:18,Male,47,Standard,Desktop,3,Germany,Binge-watched
7731,The Witcher,2.13,01-01-2023 08:19,Female,51,nan,Mobile,2,Australia,Watched weekly
8241,The Witcher,105.37,01-01-2023 08:20,Male,45,Premium,Mobile,4,UK,Binge-watched
1953,Money Heist,97.09,01-01-2023 08:21,Female,25,Basic,Tablet,2,Canada,Watched daily
3539,The Umbrella Academy,,01-01-2023 08:22,Male,74,Standard,Mobile,3,Canada,Binge-watched
8056,The Crown,119.85,01-01-2023 08:23,Male,76,Basic,TV,4,Germany,Watched weekly
